net_id,net_type,species_id,original_id,body_mass,trophic_level,metabolic_class
3,niche,11,23,177.82794100389228,3.25,invertebrate
3,niche,12,24,87.99225435691075,2.9444444444444446,invertebrate
3,niche,13,25,298.7340282947089,3.4752846951816405,invertebrate
3,niche,14,27,48.40245121026019,2.684867355862057,invertebrate
3,niche,15,28,1.0,1.0,producer
3,niche,16,31,1.0,1.0,producer
3,niche,17,34,177.82794100389228,3.25,invertebrate
3,niche,18,35,68.12920690579608,2.833333333333333,invertebrate
3,niche,19,36,115.47819846894582,3.0625,invertebrate
3,niche,20,37,146.77992676220705,3.166666666666667,invertebrate
3,niche,21,38,100.0,3.0,invertebrate
3,niche,22,39,1.0,1.0,producer
3,niche,23,40,1.0,1.0,producer
3,niche,24,42,100.0,3.0,invertebrate
3,niche,25,43,1.0,1.0,producer
3,niche,26,44,10.0,2.0,invertebrate
3,niche,27,45,100.0,3.0,invertebrate
3,niche,28,46,10.0,2.0,invertebrate
3,niche,29,47,1.0,1.0,producer
3,down_size,1,1,0.0,2.1428571428571423,invertebrate
3,down_size,2,2,0.0,2.196031746031746,invertebrate
3,down_size,3,3,0.0,1.937675070028011,invertebrate
3,down_size,4,4,0.0,1.748502209282663,invertebrate
3,down_size,5,5,0.0,2.264850402103098,invertebrate
3,down_size,6,6,0.0,2.0563337671026414,invertebrate
3,down_size,7,7,0.0,1.0,producer
3,down_size,8,8,0.0,1.0,producer
3,down_size,9,9,0.0,1.0,producer
3,down_size,10,10,0.0,1.0,producer
3,down_size,11,11,0.0,1.0,producer
3,down_size,12,12,0.0,1.0,producer
3,down_size,13,13,0.0,1.0,producer
3,down_size,14,14,0.0,1.0,producer
3,down_size,15,15,0.0,1.0,producer
3,down_size,16,16,0.0,1.0,producer
3,down_size,17,17,0.0,1.0,producer
3,down_size,18,18,0.0,1.0,producer
3,down_size,19,19,0.0,1.0,producer
3,down_size,20,20,0.0,1.0,producer
3,down_size,21,21,0.0,1.0,producer
3,down_size,22,22,0.0,1.0,producer
3,down_size,23,23,0.0,1.0,producer
3,down_size,24,24,0.0,1.0,producer
3,down_size,25,25,0.0,1.0,producer
3,down_size,26,26,0.0,1.0,producer
3,down_size,27,27,0.0,1.0,producer
3,down_size,28,28,0.0,1.0,producer
3,down_size,29,29,0.0,1.0,producer
3,down_size,30,30,0.0,1.0,producer
3,down_size,31,31,0.0,1.0,producer
3,down_size,32,32,0.0,1.0,producer
3,down_size,33,33,0.0,2.044299678314748,invertebrate
3,down_size,34,34,0.0,2.0456840432620838,invertebrate
3,down_size,35,35,0.0,2.04715772207699,invertebrate
3,down_size,36,36,0.0,1.9999999999999998,invertebrate
3,down_size,37,37,0.0,2.079522780240705,invertebrate
3,down_size,38,38,0.0,1.0,producer
3,down_size,39,39,0.0,2.0,invertebrate
3,down_size,40,40,0.0,1.0,producer
3,down_size,41,41,0.0,1.797619047619048,invertebrate
3,down_size,42,42,0.0,1.5714285714285712,invertebrate
3,down_size,43,43,0.0,1.0,producer
3,down_size,44,44,0.0,1.0,producer
3,down_size,45,45,0.0,1.0,producer
3,down_size,46,46,0.0,1.0,producer
3,down_size,47,47,0.0,1.0,producer
3,down,1,1,0.0,1.8333333333333328,invertebrate
3,down,2,2,0.0,1.9071428571428568,invertebrate
3,down,3,3,0.0,2.0787878787878786,invertebrate
3,down,4,4,0.0,2.413915043290043,invertebrate
3,down,5,5,0.0,2.070282061688312,invertebrate
3,down,6,6,0.0,1.9907873376623377,invertebrate
3,down,7,7,0.0,1.0,producer
3,down,8,8,0.0,1.0,producer
3,down,9,9,0.0,1.0,producer
3,down,10,10,0.0,1.0,producer
3,down,11,11,0.0,1.0,producer
3,down,12,12,0.0,1.0,producer
3,down,13,13,0.0,1.0,producer
3,down,14,14,0.0,1.0,producer
3,down,15,15,0.0,1.0,producer
3,down,16,16,0.0,1.0,producer
3,down,17,17,0.0,1.0,producer
3,down,18,18,0.0,1.0,producer
3,down,19,19,0.0,1.0,producer
3,down,20,20,0.0,1.0,producer
3,down,21,21,0.0,1.0,producer
3,down,22,22,0.0,1.0,producer
3,down,23,23,0.0,1.0,producer
3,down,24,24,0.0,1.0,producer
3,down,25,25,0.0,1.0,producer
3,down,26,26,0.0,1.0,producer
3,down,27,27,0.0,1.0,producer
3,down,28,28,0.0,1.0,producer
3,down,29,29,0.0,1.0,producer
3,down,30,30,0.0,1.0,producer
3,down,31,31,0.0,1.0,producer
3,down,32,32,0.0,1.0,producer
3,down,33,33,0.0,2.063176925664312,invertebrate
3,down,34,34,0.0,2.029994954591322,invertebrate
3,down,35,35,0.0,2.0631769256643118,invertebrate
3,down,36,36,0.0,2.125,invertebrate
3,down,37,37,0.0,2.079843717790146,invertebrate
3,down,38,38,0.0,1.0,producer
3,down,39,39,0.0,2.0,invertebrate
3,down,40,40,0.0,1.0,producer
3,down,41,41,0.0,1.8666666666666665,invertebrate
3,down,42,42,0.0,2.0,invertebrate
3,down,43,43,0.0,1.0,producer
3,down,44,44,0.0,1.0,producer
3,down,45,45,0.0,1.0,producer
3,down,46,46,0.0,1.0,producer
3,down,47,47,0.0,1.0,producer
4,meta_size,1,1,0.0,1.7999999999999998,invertebrate
4,meta_size,2,2,0.0,1.955071770334928,invertebrate
4,meta_size,3,3,0.0,1.9828253588516755,invertebrate
4,meta_size,4,4,0.0,2.12176492490545,invertebrate
4,meta_size,5,5,0.0,2.1220092015345875,invertebrate
4,meta_size,6,6,0.0,2.0366343745572255,invertebrate
4,meta_size,7,7,0.0,1.0,producer
4,meta_size,8,8,0.0,1.0,producer
4,meta_size,9,9,0.0,1.0,producer
4,meta_size,10,10,0.0,1.0,producer
4,meta_size,11,11,0.0,1.0,producer
4,meta_size,12,12,0.0,1.0,producer
4,meta_size,13,13,0.0,1.0,producer
4,meta_size,14,14,0.0,1.0,producer
4,meta_size,15,15,0.0,1.0,producer
4,meta_size,16,16,0.0,1.0,producer
4,meta_size,17,17,0.0,1.0,producer
4,meta_size,18,18,0.0,1.0,producer
4,meta_size,19,19,0.0,1.0,producer
4,meta_size,20,20,0.0,1.0,producer
4,meta_size,21,21,0.0,1.0,producer
4,meta_size,22,22,0.0,1.0,producer
4,meta_size,23,23,0.0,1.0,producer
4,meta_size,24,24,0.0,1.0,producer
4,meta_size,25,25,0.0,1.0,producer
4,meta_size,26,26,0.0,1.0,producer
4,meta_size,27,27,0.0,1.0,producer
4,meta_size,28,28,0.0,1.0,producer
4,meta_size,29,29,0.0,1.0,producer
4,meta_size,30,30,0.0,1.0,producer
4,meta_size,31,31,0.0,1.0,producer
4,meta_size,32,32,0.0,1.0,producer
4,meta_size,33,33,0.0,2.0498562181663837,invertebrate
4,meta_size,34,34,0.0,2.0301636054946752,invertebrate
4,meta_size,35,35,0.0,2.0301636054946752,invertebrate
4,meta_size,36,36,0.0,1.9063636363636365,invertebrate
4,meta_size,37,37,0.0,2.076180314111018,invertebrate
4,meta_size,38,38,0.0,1.0,producer
4,meta_size,39,39,0.0,1.4000000000000001,invertebrate
4,meta_size,40,40,0.0,1.0,producer
4,meta_size,41,41,0.0,1.9014354066985641,invertebrate
4,meta_size,42,42,0.0,1.7272727272727273,invertebrate
4,meta_size,43,43,0.0,1.0,producer
4,meta_size,44,44,0.0,1.0,producer
4,meta_size,45,45,0.0,1.0,producer
4,meta_size,46,46,0.0,1.0,producer
4,meta_size,47,47,0.0,1.0,producer
4,meta,1,1,0.0,1.7999999999999998,invertebrate
4,meta,2,2,0.0,1.955071770334928,invertebrate
4,meta,3,3,0.0,1.9828253588516755,invertebrate
4,meta,4,4,0.0,2.1263668482285256,invertebrate
4,meta,5,5,0.0,2.1247162152540433,invertebrate
4,meta,6,6,0.0,2.0780634540897704,invertebrate
4,meta,7,7,0.0,1.0,producer
4,meta,8,8,0.0,1.0,producer
4,meta,9,9,0.0,1.0,producer
4,meta,10,10,0.0,1.0,producer
4,meta,11,11,0.0,1.0,producer
4,meta,12,12,0.0,1.0,producer
4,meta,13,13,0.0,1.0,producer
4,meta,14,14,0.0,1.0,producer
4,meta,15,15,0.0,1.0,producer
4,meta,16,16,0.0,1.0,producer
4,meta,17,17,0.0,1.0,producer
4,meta,18,18,0.0,1.0,producer
4,meta,19,19,0.0,1.0,producer
4,meta,20,20,0.0,1.0,producer
4,meta,21,21,0.0,1.0,producer
4,meta,22,22,0.0,1.0,producer
4,meta,23,23,0.0,1.0,producer
4,meta,24,24,0.0,1.0,producer
4,meta,25,25,0.0,1.0,producer
4,meta,26,26,0.0,1.0,producer
4,meta,27,27,0.0,1.0,producer
4,meta,28,28,0.0,1.0,producer
4,meta,29,29,0.0,1.0,producer
4,meta,30,30,0.0,1.0,producer
4,meta,31,31,0.0,1.0,producer
4,meta,32,32,0.0,1.0,producer
4,meta,33,33,0.0,2.0483454236764933,invertebrate
4,meta,34,34,0.0,2.0301636054946752,invertebrate
4,meta,35,35,0.0,2.0301636054946752,invertebrate
4,meta,36,36,0.0,1.9063636363636365,invertebrate
4,meta,37,37,0.0,2.07806345408977,invertebrate
4,meta,38,38,0.0,1.0,producer
4,meta,39,39,0.0,1.4000000000000001,invertebrate
4,meta,40,40,0.0,1.0,producer
4,meta,41,41,0.0,1.9014354066985641,invertebrate
4,meta,42,42,0.0,1.7272727272727273,invertebrate
4,meta,43,43,0.0,1.0,producer
4,meta,44,44,0.0,1.0,producer
4,meta,45,45,0.0,1.0,producer
4,meta,46,46,0.0,1.0,producer
4,meta,47,47,0.0,1.0,producer
4,niche,1,2,1112.4794610632043,4.046292001649144,invertebrate
4,niche,2,9,10.0,2.0,invertebrate
4,niche,3,22,544.6278400672712,3.736099837662338,invertebrate
4,niche,4,26,200.13209370448072,3.301316738816739,invertebrate
4,niche,5,29,88.72621353826392,2.948051948051948,invertebrate
4,niche,6,30,100.0,3.0,invertebrate
4,niche,7,31,31.622776601683793,2.5,invertebrate
4,niche,8,32,78.72340968837601,2.8961038961038956,invertebrate
4,niche,9,33,1.0,1.0,producer
4,niche,10,34,73.46346838552451,2.866071428571429,invertebrate
4,niche,11,36,1.0,1.0,producer
4,niche,12,37,31.622776601683793,2.5,invertebrate
4,niche,13,38,26.826957952797272,2.428571428571429,invertebrate
4,niche,14,39,26.826957952797272,2.428571428571429,invertebrate
4,niche,15,40,100.0,3.0,invertebrate
4,niche,16,41,3.1622776601683795,1.5,invertebrate
4,niche,17,42,1.0,1.0,producer
4,niche,18,43,10.0,2.0,invertebrate
4,niche,19,44,1.0,1.0,producer
4,niche,20,45,10.0,2.0,invertebrate
4,niche,21,46,10.0,2.0,invertebrate
4,niche,22,47,1.0,1.0,producer
4,down_size,1,1,0.0,1.5000000000000002,invertebrate
4,down_size,2,2,0.0,1.893601190476191,invertebrate
4,down_size,3,3,0.0,1.890935019841269,invertebrate
4,down_size,4,4,0.0,2.94152095734127,invertebrate
4,down_size,5,5,0.0,2.4131293402777776,invertebrate
4,down_size,6,6,0.0,1.8852572278911564,invertebrate
4,down_size,7,7,0.0,1.0,producer
4,down_size,8,8,0.0,1.0,producer
4,down_size,9,9,0.0,1.0,producer
4,down_size,10,10,0.0,1.0,producer
4,down_size,11,11,0.0,1.0,producer
4,down_size,12,12,0.0,1.0,producer
4,down_size,13,13,0.0,1.0,producer
4,down_size,14,14,0.0,1.0,producer
4,down_size,15,15,0.0,1.0,producer
4,down_size,16,16,0.0,1.0,producer
4,down_size,17,17,0.0,1.0,producer
4,down_size,18,18,0.0,1.0,producer
4,down_size,19,19,0.0,1.0,producer
4,down_size,20,20,0.0,1.0,producer
4,down_size,21,21,0.0,1.0,producer
4,down_size,22,22,0.0,1.0,producer
4,down_size,23,23,0.0,1.0,producer
4,down_size,24,24,0.0,1.0,producer
4,down_size,25,25,0.0,1.0,producer
4,down_size,26,26,0.0,1.0,producer
4,down_size,27,27,0.0,1.0,producer
4,down_size,28,28,0.0,1.0,producer
4,down_size,29,29,0.0,1.0,producer
4,down_size,30,30,0.0,1.0,producer
4,down_size,31,31,0.0,1.0,producer
4,down_size,32,32,0.0,1.0,producer
4,down_size,33,33,0.0,2.0352102534562215,invertebrate
4,down_size,34,34,0.0,2.0038402457757294,invertebrate
4,down_size,35,35,0.0,2.0038402457757294,invertebrate
4,down_size,36,36,0.0,1.75,invertebrate
4,down_size,37,37,0.0,2.0483706242913833,invertebrate
4,down_size,38,38,0.0,1.0,producer
4,down_size,39,39,0.0,1.0,invertebrate
4,down_size,40,40,0.0,1.0,producer
4,down_size,41,41,0.0,1.797619047619048,invertebrate
4,down_size,42,42,0.0,1.5714285714285712,invertebrate
4,down_size,43,43,0.0,1.0,producer
4,down_size,44,44,0.0,1.0,producer
4,down_size,45,45,0.0,1.0,producer
4,down_size,46,46,0.0,1.0,producer
4,down_size,47,47,0.0,1.0,producer
4,down,1,1,0.0,1.7777777777777781,invertebrate
4,down,2,2,0.0,1.8148148148148144,invertebrate
4,down,3,3,0.0,1.9133903133903138,invertebrate
4,down,4,4,0.0,2.5068219652533377,invertebrate
4,down,5,5,0.0,2.0599095022624434,invertebrate
4,down,6,6,0.0,1.9235796882855705,invertebrate
4,down,7,7,0.0,1.0,producer
4,down,8,8,0.0,1.0,producer
4,down,9,9,0.0,1.0,producer
4,down,10,10,0.0,1.0,producer
4,down,11,11,0.0,1.0,producer
4,down,12,12,0.0,1.0,producer
4,down,13,13,0.0,1.0,producer
4,down,14,14,0.0,1.0,producer
4,down,15,15,0.0,1.0,producer
4,down,16,16,0.0,1.0,producer
4,down,17,17,0.0,1.0,producer
4,down,18,18,0.0,1.0,producer
4,down,19,19,0.0,1.0,producer
4,down,20,20,0.0,1.0,producer
4,down,21,21,0.0,1.0,producer
4,down,22,22,0.0,1.0,producer
4,down,23,23,0.0,1.0,producer
4,down,24,24,0.0,1.0,producer
4,down,25,25,0.0,1.0,producer
4,down,26,26,0.0,1.0,producer
4,down,27,27,0.0,1.0,producer
4,down,28,28,0.0,1.0,producer
4,down,29,29,0.0,1.0,producer
4,down,30,30,0.0,1.0,producer
4,down,31,31,0.0,1.0,producer
4,down,32,32,0.0,1.0,producer
4,down,33,33,0.0,2.0601978896037183,invertebrate
4,down,34,34,0.0,2.0601978896037183,invertebrate
4,down,35,35,0.0,2.062079073653835,invertebrate
4,down,36,36,0.0,1.941176470588235,invertebrate
4,down,37,37,0.0,2.06763197586727,invertebrate
4,down,38,38,0.0,1.0,producer
4,down,39,39,0.0,2.0,invertebrate
4,down,40,40,0.0,1.0,producer
4,down,41,41,0.0,1.923076923076923,invertebrate
4,down,42,42,0.0,2.0,invertebrate
4,down,43,43,0.0,1.0,producer
4,down,44,44,0.0,1.0,producer
4,down,45,45,0.0,1.0,producer
4,down,46,46,0.0,1.0,producer
4,down,47,47,0.0,1.0,producer
5,meta_size,1,1,0.0,1.7636363636363634,invertebrate
5,meta_size,2,2,0.0,1.9532535885167464,invertebrate
5,meta_size,3,3,0.0,1.9809162679425842,invertebrate
5,meta_size,4,4,0.0,2.1257469618648885,invertebrate
5,meta_size,5,5,0.0,2.124244624344953,invertebrate
5,meta_size,6,6,0.0,2.076154363180679,invertebrate
5,meta_size,7,7,0.0,1.0,producer
5,meta_size,8,8,0.0,1.0,producer
5,meta_size,9,9,0.0,1.0,producer
5,meta_size,10,10,0.0,1.0,producer
5,meta_size,11,11,0.0,1.0,producer
5,meta_size,12,12,0.0,1.0,producer
5,meta_size,13,13,0.0,1.0,producer
5,meta_size,14,14,0.0,1.0,producer
5,meta_size,15,16,0.0,1.0,producer
5,meta_size,16,17,0.0,1.0,producer
5,meta_size,17,19,0.0,1.0,producer
5,meta_size,18,20,0.0,1.0,producer
5,meta_size,19,21,0.0,1.0,producer
5,meta_size,20,22,0.0,1.0,producer
5,meta_size,21,23,0.0,1.0,producer
5,meta_size,22,24,0.0,1.0,producer
5,meta_size,23,25,0.0,1.0,producer
5,meta_size,24,26,0.0,1.0,producer
5,meta_size,25,27,0.0,1.0,producer
5,meta_size,26,28,0.0,1.0,producer
5,meta_size,27,29,0.0,1.0,producer
5,meta_size,28,30,0.0,1.0,producer
5,meta_size,29,31,0.0,1.0,producer
5,meta_size,30,32,0.0,1.0,producer
5,meta_size,31,33,0.0,2.051464483268525,invertebrate
5,meta_size,32,34,0.0,2.0301636054946752,invertebrate
5,meta_size,33,35,0.0,2.0301636054946752,invertebrate
5,meta_size,34,36,0.0,1.9063636363636365,invertebrate
5,meta_size,35,37,0.0,2.076154363180679,invertebrate
5,meta_size,36,38,0.0,1.0,producer
5,meta_size,37,39,0.0,1.4000000000000001,invertebrate
5,meta_size,38,40,0.0,1.0,producer
5,meta_size,39,41,0.0,1.9014354066985641,invertebrate
5,meta_size,40,42,0.0,1.7272727272727273,invertebrate
5,meta_size,41,43,0.0,1.0,producer
5,meta_size,42,44,0.0,1.0,producer
5,meta_size,43,45,0.0,1.0,producer
5,meta_size,44,46,0.0,1.0,producer
5,meta_size,45,47,0.0,1.0,producer
5,meta,1,1,0.0,1.7999999999999998,invertebrate
5,meta,2,2,0.0,1.955071770334928,invertebrate
5,meta,3,3,0.0,1.9828253588516755,invertebrate
5,meta,4,4,0.0,2.1263668482285256,invertebrate
5,meta,5,5,0.0,2.1247162152540433,invertebrate
5,meta,6,6,0.0,2.0780634540897704,invertebrate
5,meta,7,7,0.0,1.0,producer
5,meta,8,8,0.0,1.0,producer
5,meta,9,9,0.0,1.0,producer
5,meta,10,10,0.0,1.0,producer
5,meta,11,11,0.0,1.0,producer
5,meta,12,12,0.0,1.0,producer
5,meta,13,13,0.0,1.0,producer
5,meta,14,14,0.0,1.0,producer
5,meta,15,15,0.0,1.0,producer
5,meta,16,16,0.0,1.0,producer
5,meta,17,17,0.0,1.0,producer
5,meta,18,18,0.0,1.0,producer
5,meta,19,19,0.0,1.0,producer
5,meta,20,20,0.0,1.0,producer
5,meta,21,21,0.0,1.0,producer
5,meta,22,22,0.0,1.0,producer
5,meta,23,23,0.0,1.0,producer
5,meta,24,24,0.0,1.0,producer
5,meta,25,25,0.0,1.0,producer
5,meta,26,26,0.0,1.0,producer
5,meta,27,27,0.0,1.0,producer
5,meta,28,28,0.0,1.0,producer
5,meta,29,29,0.0,1.0,producer
5,meta,30,30,0.0,1.0,producer
5,meta,31,31,0.0,1.0,producer
5,meta,32,32,0.0,1.0,producer
5,meta,33,33,0.0,2.0483454236764933,invertebrate
5,meta,34,34,0.0,2.0301636054946752,invertebrate
5,meta,35,35,0.0,2.0301636054946752,invertebrate
5,meta,36,36,0.0,1.9063636363636365,invertebrate
5,meta,37,37,0.0,2.07806345408977,invertebrate
5,meta,38,38,0.0,1.0,producer
5,meta,39,39,0.0,1.4000000000000001,invertebrate
5,meta,40,40,0.0,1.0,producer
5,meta,41,41,0.0,1.9014354066985641,invertebrate
5,meta,42,42,0.0,1.7272727272727273,invertebrate
5,meta,43,43,0.0,1.0,producer
5,meta,44,44,0.0,1.0,producer
5,meta,45,45,0.0,1.0,producer
5,meta,46,46,0.0,1.0,producer
5,meta,47,47,0.0,1.0,producer
5,niche,1,16,14.677992676220706,2.166666666666667,invertebrate
5,niche,2,35,14.677992676220706,2.166666666666667,invertebrate
5,niche,3,36,52.197182204356466,2.717647058823529,invertebrate
5,niche,4,37,28.632729150003954,2.456862745098039,invertebrate
5,niche,5,39,1.0,1.0,producer
5,niche,6,42,100.0,3.0,invertebrate
5,niche,7,43,1.0,1.0,producer
5,niche,8,44,2.1544346900318843,1.3333333333333335,invertebrate
5,niche,9,45,10.0,2.0,invertebrate
5,niche,10,46,1.0,1.0,producer
5,niche,11,47,1.0,1.0,producer
5,down_size,1,1,0.0,1.7499999999999993,invertebrate
5,down_size,2,2,0.0,1.8441751700680271,invertebrate
5,down_size,3,3,0.0,1.9654486794717885,invertebrate
5,down_size,4,4,0.0,2.134706368929578,invertebrate
5,down_size,5,5,0.0,2.1249989914257745,invertebrate
5,down_size,6,6,0.0,2.083332548886713,invertebrate
5,down_size,7,7,0.0,1.0,producer
5,down_size,8,8,0.0,1.0,producer
5,down_size,9,9,0.0,1.0,producer
5,down_size,10,10,0.0,1.0,producer
5,down_size,11,11,0.0,1.0,producer
5,down_size,12,12,0.0,1.0,producer
5,down_size,13,13,0.0,1.0,producer
5,down_size,14,14,0.0,1.0,producer
5,down_size,15,16,0.0,1.0,producer
5,down_size,16,17,0.0,1.0,producer
5,down_size,17,19,0.0,1.0,producer
5,down_size,18,20,0.0,1.0,producer
5,down_size,19,21,0.0,1.0,producer
5,down_size,20,22,0.0,1.0,producer
5,down_size,21,23,0.0,1.0,producer
5,down_size,22,24,0.0,1.0,producer
5,down_size,23,25,0.0,1.0,producer
5,down_size,24,26,0.0,1.0,producer
5,down_size,25,27,0.0,1.0,producer
5,down_size,26,28,0.0,1.0,producer
5,down_size,27,29,0.0,1.0,producer
5,down_size,28,30,0.0,1.0,producer
5,down_size,29,31,0.0,1.0,producer
5,down_size,30,32,0.0,1.0,producer
5,down_size,31,33,0.0,2.040264512412665,invertebrate
5,down_size,32,34,0.0,2.015096966205837,invertebrate
5,down_size,33,35,0.0,2.015096966205837,invertebrate
5,down_size,34,36,0.0,1.828125,invertebrate
5,down_size,35,37,0.0,2.03857710058193,invertebrate
5,down_size,36,38,0.0,1.0,producer
5,down_size,37,39,0.0,1.25,invertebrate
5,down_size,38,40,0.0,1.0,producer
5,down_size,39,41,0.0,1.818452380952381,invertebrate
5,down_size,40,42,0.0,1.5714285714285712,invertebrate
5,down_size,41,43,0.0,1.0,producer
5,down_size,42,44,0.0,1.0,producer
5,down_size,43,45,0.0,1.0,producer
5,down_size,44,46,0.0,1.0,producer
5,down_size,45,47,0.0,1.0,producer
5,down,1,1,0.0,2.0357142857142856,invertebrate
5,down,2,2,0.0,2.124603174603174,invertebrate
5,down,3,3,0.0,2.1557539682539675,invertebrate
5,down,4,4,0.0,2.0977542496467185,invertebrate
5,down,5,5,0.0,2.3853330704262383,invertebrate
5,down,6,6,0.0,2.240946958493543,invertebrate
5,down,7,7,0.0,1.0,producer
5,down,8,8,0.0,1.0,producer
5,down,9,9,0.0,1.0,producer
5,down,10,10,0.0,1.0,producer
5,down,11,11,0.0,1.0,producer
5,down,12,12,0.0,1.0,producer
5,down,13,13,0.0,1.0,producer
5,down,14,14,0.0,1.0,producer
5,down,15,15,0.0,1.0,producer
5,down,16,16,0.0,1.0,producer
5,down,17,17,0.0,1.0,producer
5,down,18,18,0.0,1.0,producer
5,down,19,19,0.0,1.0,producer
5,down,20,20,0.0,1.0,producer
5,down,21,21,0.0,1.0,producer
5,down,22,22,0.0,1.0,producer
5,down,23,23,0.0,1.0,producer
5,down,24,24,0.0,1.0,producer
5,down,25,25,0.0,1.0,producer
5,down,26,26,0.0,1.0,producer
5,down,27,27,0.0,1.0,producer
5,down,28,28,0.0,1.0,producer
5,down,29,29,0.0,1.0,producer
5,down,30,30,0.0,1.0,producer
5,down,31,31,0.0,1.0,producer
5,down,32,32,0.0,1.0,producer
5,down,33,33,0.0,2.051788826713146,invertebrate
5,down,34,34,0.0,2.0290615539858727,invertebrate
5,down,35,35,0.0,2.029969727547931,invertebrate
5,down,36,36,0.0,1.8166666666666664,invertebrate
5,down,37,37,0.0,2.0712967070886323,invertebrate
5,down,38,38,0.0,1.0,producer
5,down,39,39,0.0,1.25,invertebrate
5,down,40,40,0.0,1.0,producer
5,down,41,41,0.0,1.8333333333333335,invertebrate
5,down,42,42,0.0,2.0,invertebrate
5,down,43,43,0.0,1.0,producer
5,down,44,44,0.0,1.0,producer
5,down,45,45,0.0,1.0,producer
5,down,46,46,0.0,1.0,producer
5,down,47,47,0.0,1.0,producer
6,meta_size,1,1,0.0,1.666666666666667,invertebrate
6,meta_size,2,2,0.0,1.9271929824561398,invertebrate
6,meta_size,3,3,0.0,1.9735526315789476,invertebrate
6,meta_size,4,4,0.0,2.1230854088345854,invertebrate
6,meta_size,5,5,0.0,2.1197200031328314,invertebrate
6,meta_size,6,6,0.0,2.0687907268170425,invertebrate
6,meta_size,7,7,0.0,1.0,producer
6,meta_size,8,8,0.0,1.0,producer
6,meta_size,9,9,0.0,1.0,producer
6,meta_size,10,10,0.0,1.0,producer
6,meta_size,11,11,0.0,1.0,producer
6,meta_size,12,12,0.0,1.0,producer
6,meta_size,13,13,0.0,1.0,producer
6,meta_size,14,14,0.0,1.0,producer
6,meta_size,15,15,0.0,1.0,producer
6,meta_size,16,16,0.0,1.0,producer
6,meta_size,17,17,0.0,1.0,producer
6,meta_size,18,18,0.0,1.0,producer
6,meta_size,19,19,0.0,1.0,producer
6,meta_size,20,20,0.0,1.0,producer
6,meta_size,21,21,0.0,1.0,producer
6,meta_size,22,22,0.0,1.0,producer
